CustomerID,Description,InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,Country
14032.0,DOORMAT BLACK FLOCK ,570672,48173C,2,10/11/2011 14:52,8.25,France
14034.0,"LETTER ""S"" BLING KEY RING",581401,90214S,12,12/8/2011 13:43,0.29,United Kingdom
14035.0,HEART TRELLIS TRIPLE T-LIGHT HOLDER,570455,23484,1,10/10/2011 15:27,2.89,United Kingdom
14037.0,BAG 250g SWIRLY MARBLES,574686,21704,2,11/6/2011 13:00,0.85,United Kingdom
14045.0,JUMBO BAG VINTAGE DOILY ,578921,23203,1,11/27/2011 11:57,2.08,United Kingdom
14047.0,BLACK GEMSTONE BRACELET,575368,90195B,1,11/9/2011 15:07,2.95,United Kingdom
14048.0,ENAMEL WATERING CAN CREAM,573993,22430,4,11/2/2011 11:23,4.95,United Kingdom
14049.0,FAIRY TALE COTTAGE NIGHTLIGHT,549302,22466,12,4/8/2011 8:25,1.95,United Kingdom
14050.0,PARTY CONE CHRISTMAS DECORATION ,559017,22130,30,7/5/2011 13:06,0.85,United Kingdom
14051.0,GLASS  SONGBIRD STORAGE JAR,577469,23020,1,11/20/2011 11:25,12.5,United Kingdom
14053.0,CHICK GREY HOT WATER BOTTLE,578794,21484,5,11/25/2011 12:24,4.25,United Kingdom
14057.0,BIRD BOX CHRISTMAS TREE DECORATION,538714,21018,1,12/14/2010 11:01,0.85,United Kingdom
14060.0,SET OF 6 HERB TINS SKETCHBOOK,578488,22723,1,11/24/2011 12:53,3.95,Portugal
14067.0,HEADS AND TAILS SPORTING FUN,574683,22548,1,11/6/2011 12:50,1.25,United Kingdom
14075.0,SET OF 16 VINTAGE BLACK CUTLERY,545416,84968E,8,3/2/2011 13:35,12.75,United Kingdom
14077.0,BLUE SQUARE COMPACT MIRROR,562576,84875D,5,8/7/2011 13:08,1.25,United Kingdom
14078.0,MONEY BOX FIRST ADE DESIGN,554630,22407,2,5/25/2011 11:34,1.25,United Kingdom
14081.0,BUNNY WOODEN PAINTED WITH BIRD ,569897,22228,1,10/6/2011 16:01,0.39,United Kingdom
14083.0,ENGLISH ROSE GARDEN SECATEURS,574686,47504K,2,11/6/2011 13:00,0.79,United Kingdom
14085.0,WINE BOTTLE DRESSING DARK BLUE,557221,47013C,6,6/17/2011 13:01,0.12,United Kingdom
14088.0,PURPLE ACRYLIC FACETED BANGLE,575634,90210D,10,11/10/2011 13:44,1.0,United Kingdom
14092.0,TOOL BOX SOFT TOY ,577503,21055,1,11/20/2011 12:34,8.95,United Kingdom
14099.0,PLASTERS IN TIN STRONGMAN,578781,22555,1,11/25/2011 11:54,1.65,United Kingdom
14102.0,RED RETROSPOT SHOPPER BAG,572350,20718,1,10/24/2011 11:33,1.25,United Kingdom
14104.0,VINTAGE CREAM DOG FOOD CONTAINER,574544,22844,1,11/4/2011 14:49,8.5,United Kingdom
14107.0,TROPICAL  HONEYCOMB PAPER GARLAND ,556779,21201,2,6/14/2011 12:45,2.55,United Kingdom
14108.0,KITCHEN METAL SIGN,571682,82578,2,10/18/2011 14:00,0.55,United Kingdom
14109.0,CORDIAL JUG,573409,23015,4,10/30/2011 16:00,8.25,United Kingdom
14110.0,ECONOMY HOLIDAY PURSE,549548,20666,1,4/10/2011 11:35,2.95,United Kingdom
14111.0,SET OF 5 LUCKY CAT MAGNETS ,570521,23158,12,10/11/2011 10:43,2.08,Switzerland
14112.0,HANGING HEART BONHEUR,577469,23398,2,11/20/2011 11:25,0.85,United Kingdom
14113.0,SILVER STARS TABLE DECORATION,574544,23101,12,11/4/2011 14:49,0.83,United Kingdom
14116.0,S/4 VALENTINE DECOUPAGE HEART BOX,552823,85184C,2,5/11/2011 13:06,2.95,United Kingdom
14125.0,METAL MERRY CHRISTMAS WREATH,575968,22575,16,11/13/2011 12:47,1.95,United Kingdom
14128.0,DROP EARRINGS W FLOWER & LEAF,577315,90188,1,11/18/2011 13:25,2.55,United Kingdom
14129.0,PEACH KNITTED HEN ,549053,35915C,6,4/6/2011 10:20,1.65,United Kingdom
14135.0,DOORMAT 3 SMILEY CATS,572465,48111,2,10/24/2011 13:26,8.25,United Kingdom
14138.0,BLUE PAISLEY NOTEBOOK,566408,20773,2,9/12/2011 13:43,1.65,United Kingdom
14141.0,BALLOON ART MAKE YOUR OWN FLOWERS,579091,22438,10,11/28/2011 10:49,1.95,United Kingdom
14145.0,SET OF 6 3D KIT CARDS FOR KIDS,577503,85227,2,11/20/2011 12:34,0.85,United Kingdom
14146.0,MAGNETS PACK OF 4 VINTAGE LABELS ,577746,22403,12,11/21/2011 14:17,0.39,United Kingdom
14147.0,PINK FLOCK SUEDE CUSHION COVER ,558031,84415A,6,6/24/2011 12:14,1.25,United Kingdom
14149.0,MARIE ANTOINETTE TRINKET BOX GOLD,571255,23071,48,10/14/2011 17:13,6.5,Spain
14152.0,"BREAD BIN, DINER STYLE, MINT",537217,22849,4,12/5/2010 15:40,14.95,United Kingdom
14157.0,GREY ACRYLIC FACETED BANGLE,538662,90210A,12,12/13/2010 15:44,1.25,United Kingdom
14164.0,BLUE GIANT GARDEN THERMOMETER,572216,22925,1,10/21/2011 12:56,5.95,United Kingdom
14167.0,SWEETHEART CREAM STEEL TABLE RECT,568368,21473,2,9/26/2011 16:13,19.95,United Kingdom
14173.0,BROCANTE SHELF WITH HOOKS,578843,22832,1,11/25/2011 16:13,10.75,United Kingdom
14175.0,PINK UNION JACK  LUGGAGE TAG,573038,21867,1,10/27/2011 13:48,1.25,United Kingdom
14176.0,PINK METAL SWINGING BUNNY,544106,85188B,19,2/16/2011 10:47,0.85,United Kingdom
14178.0,ENAMEL WATERING CAN CREAM,573993,22430,4,11/2/2011 11:23,4.95,United Kingdom
14179.0,PINK DINER WALL CLOCK,569686,23341,2,10/5/2011 14:50,8.5,France
14180.0,GREY HEART HOT WATER BOTTLE,578781,22113,1,11/25/2011 11:54,4.25,United Kingdom
14188.0,3 HOOK PHOTO SHELF ANTIQUE WHITE,576554,22171,2,11/15/2011 12:57,8.5,United Kingdom
14189.0,EMBROIDERED RIBBON REEL CLAIRE,571054,23519,1,10/13/2011 13:58,3.75,United Kingdom
14194.0,SET 3 PAPER VINTAGE CHICK PAPER EGG,568909,22957,6,9/29/2011 13:38,2.95,United Kingdom
14195.0,PINK GREEN EMBROIDERY COSMETIC BAG,576300,47369A,1,11/14/2011 14:39,2.95,United Kingdom
14201.0,CANDLEHOLDER PINK HANGING HEART,560102,22804,6,7/14/2011 18:28,2.95,United Kingdom
14205.0,WHITE BELL HONEYCOMB PAPER GARLAND ,548484,21187,4,3/31/2011 12:43,1.65,United Kingdom
14209.0,BOTANICAL LILY GIFT WRAP,568207,22039,25,9/25/2011 15:34,0.42,United Kingdom
14210.0,PAPER LANTERN 5 POINT STUDDED STAR,552274,23047,2,5/8/2011 12:30,5.75,United Kingdom
14211.0,SET/6 RED SPOTTY PAPER PLATES,579152,21094,12,11/28/2011 13:26,0.85,Germany
14215.0,FELTCRAFT GIRL AMELIE KIT,578781,23126,1,11/25/2011 11:54,4.95,United Kingdom
14216.0,LUSH GREENS RIBBONS,541842,85049B,2,1/23/2011 12:07,1.25,United Kingdom
14217.0,12 MESSAGE CARDS WITH ENVELOPES,578325,22906,4,11/23/2011 17:43,1.65,United Kingdom
14220.0,DOLLY MIXTURE CHILDREN'S UMBRELLA,577026,20686,2,11/17/2011 12:55,3.25,United Kingdom
14221.0,WOOD STAMP SET HAPPY BIRTHDAY,574683,22209,1,11/6/2011 12:50,0.83,United Kingdom
14223.0,HANGING JAM JAR T-LIGHT HOLDERS,577537,71459,12,11/20/2011 14:17,0.85,United Kingdom
14226.0,WHITE VINTAGE CRYSTAL BRACELET,558099,90065A,3,6/26/2011 13:45,6.75,United Kingdom
14231.0,BLUE/YELLOW CERAMIC CANDLE HOLDER,560393,37491B,4,7/18/2011 13:33,1.65,United Kingdom
14232.0,PINK & WHITE ROSEBUD RING,545574,90166,2,3/3/2011 18:16,4.25,United Kingdom
14233.0,BUTTERFLY HAIR BAND,566778,90174,3,9/15/2011 10:02,2.55,United Kingdom
14234.0,DOTCOMGIFTSHOP TEA TOWEL,544411,22351,12,2/18/2011 14:18,1.65,United Kingdom
14235.0,PAPER LANTERN 9 POINT SNOW STAR,574047,23041,4,11/2/2011 13:26,4.15,United Kingdom
14236.0,BLACK GLASS BRACELET W HEART CHARMS,541990,90197B,3,1/25/2011 9:01,4.95,United Kingdom
14239.0,ENAMEL BOWL PANTRY,559990,23250,12,7/14/2011 12:22,1.25,United Kingdom
14240.0,LOVE POTION MASALA INCENSE,560228,17084J,25,7/15/2011 17:29,0.21,United Kingdom
14242.0,EDWARDIAN PARASOL RED,571682,20679,1,10/18/2011 14:00,5.95,United Kingdom
14245.0,VILLAGE SHOW WALL ART,569679,23536,12,10/5/2011 14:19,5.35,United Kingdom
14246.0,NUMBER TILE COTTAGE GARDEN 3 ,572913,22871,2,10/26/2011 16:21,1.95,United Kingdom
14258.0,HANGING JAM JAR T-LIGHT HOLDERS,577537,71459,12,11/20/2011 14:17,0.85,United Kingdom
14265.0,TUMBLER BAROQUE,559557,79030D,24,7/11/2011 10:33,0.39,Canada
14272.0,FLOWER BURST SILVER RING CRYSTAL,538511,90002D,1,12/12/2010 13:56,3.75,United Kingdom
14276.0,HANGING HEART ZINC T-LIGHT HOLDER,574686,84970S,4,11/6/2011 13:00,0.85,United Kingdom
14282.0,DONKEY TAIL GAME ,559153,23229,6,7/6/2011 15:10,3.75,United Kingdom
14284.0,BROCANTE COAT RACK,550992,22788,2,4/21/2011 19:05,9.95,United Kingdom
14285.0,CHRISTMAS MUSICAL ZINC TREE,570223,22598,4,10/9/2011 13:11,0.29,United Kingdom
14286.0,PINK LOVE BIRD CANDLE,576078,85169D,1,11/13/2011 16:22,1.25,United Kingdom
14289.0,CAKE STAND 3 TIER MAGIC GARDEN,566616,22236,1,9/14/2011 8:35,12.75,United Kingdom
14290.0,SWEETHEART 3 TIER CAKE STAND ,573992,22776,1,11/2/2011 11:20,9.95,United Kingdom
14291.0,EMBROIDERED RIBBON REEL ROSIE,571054,23512,1,10/13/2011 13:58,2.08,United Kingdom
14293.0,MEDINA STAMPED METAL STOOL,558006,21686,3,6/24/2011 10:47,39.95,United Kingdom
14297.0,QUEENS GUARD COFFEE MUG,578781,22971,1,11/25/2011 11:54,2.55,United Kingdom
14299.0,DOG BOWL VINTAGE CREAM,570672,22852,4,10/11/2011 14:52,4.25,France
14301.0,BLUE  TILE HOOK,570197,20794,4,10/7/2011 15:45,2.55,United Kingdom
14315.0,CHILDRENS CUTLERY POLKADOT PINK,578781,84997D,1,11/25/2011 11:54,4.15,United Kingdom
14323.0,DOORMAT UNION JACK GUNS AND ROSES,575491,21955,1,11/9/2011 17:47,8.25,United Kingdom
14329.0,THREE CANVAS LUGGAGE TAGS,570672,85095,8,10/11/2011 14:52,1.95,France
14331.0,JUMBO STORAGE BAG SKULLS,579146,21930,3,11/28/2011 13:14,2.08,United Kingdom
14332.0,TURQ STONE/CRYSTAL EARRINGS,579288,90130B,1,11/29/2011 11:05,2.95,United Kingdom
14334.0,SET OF 36 SPACEBOY PAPER DOILIES,580399,22416,6,12/4/2011 11:45,1.45,United Kingdom
14335.0,AMBER CHUNKY BEAD BRACELET W STRAP,549550,90184A,1,4/10/2011 11:45,8.95,United Kingdom
14336.0,ROUND CAKE TIN VINTAGE GREEN,575491,22841,2,11/9/2011 17:47,7.95,United Kingdom
14338.0,JIGSAW TOADSTOOLS 3 PIECE,574063,22232,1,11/2/2011 14:31,0.59,United Kingdom
14341.0,RUSTIC MIRROR WITH LACE HEART,578921,23401,1,11/27/2011 11:57,6.25,United Kingdom
14342.0,VINTAGE RED TRIM ENAMEL BOWL ,577469,23250,4,11/20/2011 11:25,1.25,United Kingdom
14346.0,PINK ENAMEL FLOWER HAIR TIE,553842,90202D,6,5/19/2011 12:24,2.95,Germany
14350.0,POPPY'S PLAYHOUSE LIVINGROOM ,576364,22746,1,11/14/2011 17:40,2.1,United Kingdom
14352.0,PIG MUG IN TWO COLOUR DESIGNS,570443,37467,28,10/10/2011 14:37,0.39,United Kingdom
14354.0,DOORMAT UNION JACK GUNS AND ROSES,575491,21955,1,11/9/2011 17:47,8.25,United Kingdom
14356.0,DRAGONS BLOOD INCENSE,560228,17084P,25,7/15/2011 17:29,0.21,United Kingdom
14360.0,IVORY LOVE BIRD CANDLE,569897,85169A,2,10/6/2011 16:01,1.25,United Kingdom
14379.0,MAGIC DRAWING SLATE DOLLY GIRL ,578921,22530,6,11/27/2011 11:57,0.42,United Kingdom
14383.0,BATHROOM HOOK,581015,23417,12,12/7/2011 9:35,0.39,United Kingdom
14388.0,ASSORTED SANSKRIT MINI NOTEBOOK,570455,21637,1,10/10/2011 15:27,1.25,United Kingdom
14390.0,CLASSIC GLASS COOKIE JAR,578088,23169,2,11/22/2011 16:47,4.15,United Kingdom
14403.0,4 LAVENDER BOTANICAL DINNER CANDLES,578921,21615,1,11/27/2011 11:57,1.25,United Kingdom
14407.0,RAINY LADIES BIRTHDAY CARD,574575,22024,1,11/4/2011 17:03,0.42,United Kingdom
14408.0,T-LIGHT HOLDER SILVER PETIT FOUR ,580831,23036,12,12/6/2011 11:39,1.25,United Kingdom
14410.0,PINK BOUDICCA LARGE BRACELET,552847,90160D,3,5/11/2011 14:42,6.95,United Kingdom
14412.0,WHITE SQUARE TABLE CLOCK,580916,84661A,1,12/6/2011 13:45,0.79,United Kingdom
14414.0,RIBBON REEL SNOWY VILLAGE,574544,22738,5,11/4/2011 14:49,1.65,United Kingdom
14416.0,FRENCH BLUE METAL DOOR SIGN 9,562031,22684,7,8/1/2011 17:37,1.25,United Kingdom
14418.0,BOTANICAL ROSE GIFT WRAP,564800,22040,25,8/30/2011 11:32,0.42,United Kingdom
14419.0,RAIN PONCHO ,540509,21785,1,1/9/2011 11:27,0.85,United Kingdom
14420.0,6 RIBBONS EMPIRE  ,577049,22076,2,11/17/2011 13:58,1.65,United Kingdom
14422.0,GARDEN PATH JOURNAL,576058,20772,53,11/13/2011 15:15,2.1,United Kingdom
14426.0,CORONA MEXICAN TRAY,539039,79067,10,12/15/2010 15:00,3.75,United Kingdom
14428.0,EASTER DECORATION HANGING BUNNY,578088,22266,13,11/22/2011 16:47,0.19,United Kingdom
14432.0,MAGIC TREE -PAPER FLOWERS,575908,84006,12,11/11/2011 15:54,0.85,United Kingdom
14434.0,SILVER STANDING GNOME   ,572887,21132,4,10/26/2011 13:47,4.25,Belgium
14437.0,KEEP OUT BOYS DOOR HANGER ,555916,21161,2,6/7/2011 16:16,1.45,United Kingdom
14446.0,RIBBON REEL FLORA + FAUNA ,577701,22081,2,11/21/2011 12:11,1.65,United Kingdom
14448.0,BOTANICAL GARDENS WALL CLOCK ,579146,23485,1,11/28/2011 13:14,25.0,United Kingdom
14449.0,PAPER BUNTING COLOURED LACE,556926,22088,1,6/15/2011 14:26,2.95,United Kingdom
14451.0,GARDEN PATH JOURNAL,576058,20772,53,11/13/2011 15:15,2.1,United Kingdom
14462.0,SET OF 36 VINTAGE CHRISTMAS DOILIES,572913,22950,8,10/26/2011 16:21,1.45,United Kingdom
14466.0,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,578307,72351A,1,11/23/2011 15:53,2.1,United Kingdom
14467.0,PINK AND BLACK STRING CURTAIN,548327,35638A,1,3/30/2011 13:05,5.95,United Kingdom
14470.0,SET OF 12 T-LIGHTS VINTAGE DOILEY,563111,23359,12,8/12/2011 11:08,1.95,United Kingdom
14472.0,DOORMAT HEARTS,572465,48194,2,10/24/2011 13:26,8.25,United Kingdom
14473.0,SWEET PUDDING STICKER SHEET,C569891,21722,-1,10/6/2011 15:46,0.85,United Kingdom
14474.0,PACK OF 60 PINK PAISLEY CAKE CASES,578488,21977,3,11/24/2011 12:53,0.55,Portugal
14475.0,PINK CHERRY LIGHTS,C543744,79323P,-4,2/11/2011 13:43,6.75,United Kingdom
14477.0,SQUARECUSHION COVER PINK UNION FLAG,549983,22785,2,4/13/2011 15:55,6.75,United Kingdom
14479.0,SET 4 VALENTINE DECOUPAGE HEART BOX,574686,85184C,1,11/6/2011 13:00,2.95,United Kingdom
14482.0,MAGIC DRAWING SLATE PURDEY,573292,22536,24,10/28/2011 15:10,0.42,United Kingdom
14487.0,RED RETROSPOT SHOPPER BAG,572350,20718,1,10/24/2011 11:33,1.25,United Kingdom
14488.0,PAISLEY PATTERN  STICKERS,577785,21678,6,11/21/2011 16:25,0.85,United Kingdom
14493.0,ANT COPPER TURQ BOUDICCA BRACELET,580635,90161B,3,12/5/2011 12:30,4.95,United Kingdom
14495.0,KEY CABINET MA CAMPAGNE,574342,22763,2,11/4/2011 10:10,9.95,United Kingdom
14499.0,DOORMAT HOME SWEET HOME BLUE ,574683,22690,1,11/6/2011 12:50,8.25,United Kingdom
14502.0,200 RED + WHITE BENDY STRAWS,577086,22315,12,11/17/2011 15:50,1.25,United Kingdom
14503.0,ANTIQUE GLASS PEDESTAL BOWL,578307,22801,3,11/23/2011 15:53,3.75,United Kingdom
14504.0,SET OF PICTURE FRAME  STICKERS,573876,21253,3,11/1/2011 12:48,2.95,United Kingdom
14505.0,CHALKBOARD KITCHEN ORGANISER,C537132,22769,-8,12/5/2010 12:29,21.95,United Kingdom
14511.0,CERAMIC STRAWBERRY CAKE MONEY BANK,578088,22646,2,11/22/2011 16:47,1.45,United Kingdom
14512.0,MEDIUM PINK BUDDHA HEAD ,554981,84429A,3,5/29/2011 12:06,2.95,United Kingdom
14513.0,GOLD MINI TAPE MEASURE ,577051,20733,1,11/17/2011 14:02,0.85,United Kingdom
14514.0,SET/6 POSIES PAPER PLATES,552310,21095,3,5/8/2011 15:22,0.85,United Kingdom
14515.0,PACK 3 BOXES BIRD PANNETONE ,574302,22813,12,11/3/2011 16:28,1.95,United Kingdom
14517.0,GOLD FISHING GNOME,554937,21128,1,5/27/2011 13:32,6.95,United Kingdom
14520.0,DINOSAUR LUNCH BOX WITH CUTLERY,580958,21561,1,12/6/2011 14:30,2.55,United Kingdom
14524.0,BULL DOG BOTTLE TOP WALL CLOCK,572964,23181,2,10/27/2011 10:41,8.25,Finland
14529.0,FRENCH BLUE METAL DOOR SIGN 2,570211,22677,1,10/9/2011 11:15,1.25,United Kingdom
14530.0,PINK POT PLANT CANDLE,549995,20932,8,4/14/2011 8:32,3.75,United Kingdom
14532.0,T-LIGHT HOLDER SILVER SAUCER,561072,23038,12,7/24/2011 15:39,0.83,United Kingdom
14534.0,CHRISTMAS RETROSPOT ANGEL WOOD,578781,22601,2,11/25/2011 11:54,0.85,United Kingdom
14538.0,T-LIGHT HOLDER WHITE LACE,569897,22216,3,10/6/2011 16:01,0.85,United Kingdom
14539.0,LETS GO SHOPPING COTTON TOTE BAG,574683,21576,2,11/6/2011 12:50,2.25,United Kingdom
14540.0,SET 6 PAPER TABLE LANTERN STARS ,577230,23083,1,11/18/2011 12:08,3.75,United Kingdom
14541.0,PINK POLKADOT BOWL,570672,20677,8,10/11/2011 14:52,1.25,France
14544.0,PINK SWEETHEART BRACELET,570659,90200D,24,10/11/2011 14:17,3.75,United Kingdom
14548.0,PACK/12 XMAS FUN CARD,538807,84247E,1,12/14/2010 12:06,2.95,United Kingdom
14553.0,FULL ENGLISH BREAKFAST PLATE,579286,22109,1,11/29/2011 10:57,3.75,United Kingdom
14554.0,PLASTERS IN TIN STRONGMAN,578781,22555,1,11/25/2011 11:54,1.65,United Kingdom
14555.0,DAISY JOURNAL ,577507,20769,1,11/20/2011 12:42,2.55,United Kingdom
14557.0,PADS TO MATCH ALL CUSHIONS,568158,PADS,1,9/25/2011 12:22,0.0,United Kingdom
14560.0,CHARLIE+LOLA RED HOT WATER BOTTLE ,579091,84031A,3,11/28/2011 10:49,4.65,United Kingdom
14561.0,VINTAGE PAISLEY STATIONERY SET,575491,21992,2,11/9/2011 17:47,1.25,United Kingdom
14565.0,PINK HEART SHAPE EGG FRYING PAN,570672,84050,6,10/11/2011 14:52,1.65,France
14567.0,ASSORTED COLOURS SILK FAN,575952,15036,12,11/13/2011 11:55,0.83,United Kingdom
14573.0,EAU DE NILE HEART SHAPE PHOTO FRAME,575868,85025B,12,11/11/2011 12:44,1.65,United Kingdom
14591.0,FOOD CONTAINER SET 3 LOVE HEART ,570672,22131,6,10/11/2011 14:52,1.95,France
14592.0,PARTY INVITES FOOTBALL,566408,21061,3,9/12/2011 13:43,0.85,United Kingdom
14593.0,PACK OF 12 CHRISTMAS FUN CARDS,571054,84247E,1,10/13/2011 13:58,2.95,United Kingdom
14594.0,WOODLAND CHARLOTTE BAG,580111,20719,20,12/1/2011 15:55,0.85,United Kingdom
14595.0,WALL ART DOLLY GIRL ,578921,23529,1,11/27/2011 11:57,3.75,United Kingdom
14597.0,CAKES AND RABBITS DESIGN FLANNEL ,554630,21943,12,5/25/2011 11:34,0.85,United Kingdom
14607.0,MIRROR MOSAIC HURRICANE LAMP ,580071,22106,2,12/1/2011 13:47,6.75,United Kingdom
14608.0,WHITE LOVEBIRD LANTERN,578261,22224,10,11/23/2011 13:24,2.95,United Kingdom
14616.0,3D HEARTS  HONEYCOMB PAPER GARLAND,556779,21188,3,6/14/2011 12:45,2.95,United Kingdom
14618.0,CLEAR ACRYLIC FACETED BANGLE,573102,90210B,10,10/27/2011 14:52,1.0,United Kingdom
14619.0,FIRE POLISHED GLASS BRACELET MONTAN,553007,90039B,6,5/12/2011 16:50,3.75,United Kingdom
14621.0,BLACK CHAMPAGNE GLASS,549981,79163,6,4/13/2011 15:49,0.39,United Kingdom
14624.0,DIAMANTE BOW BROOCH GREEN COLOUR,572095,90082A,1,10/20/2011 15:15,6.35,United Kingdom
14625.0,CONGRATULATIONS BUNTING,544455,47589,3,2/20/2011 13:18,5.45,United Kingdom
14626.0,SILVER OVAL SHAPE TRINKET BOX,574951,84711A,2,11/8/2011 9:44,9.95,United Kingdom
14628.0,MOUSE TOY WITH PINK T-SHIRT,574683,84580,3,11/6/2011 12:50,3.75,United Kingdom
14629.0,STAR PORTABLE TABLE LIGHT ,566518,21743,2,9/13/2011 11:24,2.95,United Kingdom
14631.0,PALE PINK/AMETHYST STONE NECKLACE,551125,90136,2,4/26/2011 12:47,9.95,United Kingdom
14636.0,CLASSIC FRENCH STYLE BASKET GREEN ,555642,21792,8,6/6/2011 13:18,3.95,United Kingdom
14640.0,BROWN CHECK CAT DOORSTOP ,569897,21407,1,10/6/2011 16:01,4.25,United Kingdom
14644.0,HOME SWEEET HOME 3 PEG HANGER ,567579,23402,8,9/21/2011 10:48,3.75,United Kingdom
14645.0,DANISH ROSE TRINKET TRAYS,570829,84820,2,10/12/2011 13:17,5.95,United Kingdom
14649.0,MINI CAKE STAND WITH HANGING CAKES,580393,37446,2,12/4/2011 10:51,1.45,United Kingdom
14653.0,PLASTERS IN TIN CIRCUS PARADE ,578921,22556,1,11/27/2011 11:57,1.65,United Kingdom
14657.0,HANGING MEDINA LANTERN SMALL,546015,21324,6,3/8/2011 16:48,2.95,United Kingdom
14659.0,PADS TO MATCH ALL CUSHIONS,568158,PADS,1,9/25/2011 12:22,0.0,United Kingdom
14660.0,4 LAVENDER BOTANICAL DINNER CANDLES,578921,21615,1,11/27/2011 11:57,1.25,United Kingdom
14672.0,BIRDHOUSE GARDEN MARKER ,556503,22478,10,6/13/2011 8:44,1.25,United Kingdom
14673.0,COLUMBIAN CANDLE ROUND ,575073,72127,3,11/8/2011 13:10,1.25,United Kingdom
14676.0,BLUE DINER WALL CLOCK,570197,22192,1,10/7/2011 15:45,8.5,United Kingdom
14681.0,SINGLE HEART ZINC T-LIGHT HOLDER,572921,84970L,12,10/26/2011 16:57,1.25,United Kingdom
14682.0,HAND WARMER RED LOVE HEART,578794,23439,5,11/25/2011 12:24,2.1,United Kingdom
14688.0,WOODLAND BUNNIES LOLLY MAKERS,579286,23559,1,11/29/2011 10:57,2.08,United Kingdom
14690.0,TRAVEL CARD WALLET SKULLS,577083,23002,24,11/17/2011 15:34,0.42,United Kingdom
14696.0,BISCUIT TIN 50'S CHRISTMAS,577049,23247,2,11/17/2011 13:58,2.89,United Kingdom
14697.0,WRAP PAISLEY PARK ,572130,23546,25,10/21/2011 9:50,0.42,United Kingdom
14700.0,BULL DOG BOTTLE OPENER,574063,23184,1,11/2/2011 14:31,4.95,United Kingdom
14710.0,3 PINK HEN+CHICKS IN BASKET,544464,84462,3,2/20/2011 14:38,1.25,United Kingdom
14711.0,SET/4 BIRD MIRROR MAGNETS ,576364,21311,8,11/14/2011 17:40,0.29,United Kingdom
14712.0,BUNNY WOODEN PAINTED WITH FLOWER ,569897,22229,1,10/6/2011 16:01,0.39,United Kingdom
14713.0,SNOWFLAKE PORTABLE TABLE LIGHT ,578088,21744,3,11/22/2011 16:47,2.95,United Kingdom
14715.0,FIRST CLASS LUGGAGE TAG ,566008,20654,2,9/8/2011 12:04,1.25,United Kingdom
14716.0,BLUE ROSE PATCH PURSE PINK BUTTERFL,C542138,20857,-15,1/25/2011 17:21,1.65,United Kingdom
14719.0,BUNNY EGG BOX,543371,85200,6,2/7/2011 14:53,1.25,United Kingdom
14720.0,SMALL ZINC HEART WALL ORGANISER,562031,23135,1,8/1/2011 17:37,5.75,United Kingdom
14723.0,S/2 BEACH HUT TREASURE CHESTS,551823,84689,2,5/4/2011 12:29,2.0,United Kingdom
14731.0,ENCHANTED BIRD PLANT CAGE,552891,84789,4,5/12/2011 10:45,3.75,United Kingdom
14733.0,VINTAGE ENGRAVED HEART,556112,23061,24,6/9/2011 9:28,1.25,United Kingdom
14735.0,PACK OF 60 SPACEBOY CAKE CASES,578921,22417,1,11/27/2011 11:57,0.55,United Kingdom
14737.0,EIGHT PIECE DINOSAUR SET,542083,21826,7,1/25/2011 12:26,1.25,United Kingdom
14738.0,SILVER BOOK MARK WITH BEADS,558462,71143,10,6/29/2011 15:11,0.85,United Kingdom
14739.0,BLACK BAROQUE WALL CLOCK ,557322,85163B,2,6/20/2011 9:04,12.75,Canada
14740.0,PARTY TIME PENCIL ERASERS,575908,16238,28,11/11/2011 15:54,0.21,United Kingdom
14741.0,3 TRADITIONAL COOKIE CUTTERS  SET,536580,22965,6,12/1/2010 16:17,2.1,United Kingdom
14744.0,PARTY BUNTING,575491,47566,2,11/9/2011 17:47,4.95,United Kingdom
14745.0,HEARTS GIFT TAPE,580405,21879,12,12/4/2011 12:02,0.65,United Kingdom
14754.0,YELLOW/BLUE RETRO RADIO,577503,84086B,3,11/20/2011 12:34,2.95,United Kingdom
14758.0,SWEETHEART CARRY-ALL BASKET,543798,84840,1,2/13/2011 11:13,8.5,United Kingdom
14759.0,DIAMANTE BOW BROOCH GREEN COLOUR,572095,90082A,1,10/20/2011 15:15,6.35,United Kingdom
14761.0,LUNCH BOX WITH CUTLERY RETROSPOT ,571682,22352,1,10/18/2011 14:00,2.55,United Kingdom
14764.0,SILVER FABRIC MIRROR,579556,20868,60,11/30/2011 11:17,0.39,United Kingdom
14765.0,PURPLE SWEETHEART BRACELET,573343,90200A,1,10/30/2011 11:59,4.25,United Kingdom
14768.0,WHITE WIRE PLANT POT HOLDER,554708,23107,8,5/26/2011 10:25,2.89,United Kingdom
14770.0,FRUIT TREE AND BIRDS WALL PLAQUE,C541821,84631,-1,1/21/2011 16:41,7.95,United Kingdom
14776.0,VINTAGE RED KITCHEN CABINET,C559530,22655,-1,7/10/2011 12:04,125.0,United Kingdom
14777.0,6 GIFT TAGS VINTAGE CHRISTMAS ,574544,23353,36,11/4/2011 14:49,0.83,United Kingdom
14778.0,FELTCRAFT BOY JEAN-PAUL KIT,577049,23128,1,11/17/2011 13:58,4.95,United Kingdom
