1th_product_id,1th_concurrent_purchase,2th_product_id,2th_concurrent_purchase,3th_product_id,3th_concurrent_purchase,4th_product_id,4th_concurrent_purchase,5th_product_id,5th_concurrent_purchase,6th_product_id,label
23172,1,23170,1.0,22285,1.0,21877,1.0,84879,1.0,84569B,0
21668,1,21672,1.0,21670,1.0,21669,1.0,82486,1.0,21670,1
21668,1,21672,1.0,21670,1.0,21669,1.0,82486,1.0,85131D,0
23196,1,23244,1.0,22192,1.0,82482,1.0,82486,1.0,82483,1
23196,1,23244,1.0,22192,1.0,82482,1.0,82486,1.0,84306,0
71477,0,71477,0.0,22780,1.0,22029,1.0,85099F,1.0,84012,1
71477,0,71477,0.0,22780,1.0,22029,1.0,85099F,1.0,22286,0
22630,1,22635,1.0,85135C,1.0,22629,1.0,22634,1.0,21706,1
22630,1,22635,1.0,85135C,1.0,22629,1.0,22634,1.0,84609,0
22492,1,22149,1.0,22645,1.0,21231,1.0,22646,1.0,21754,1
22492,1,22149,1.0,22645,1.0,21231,1.0,22646,1.0,21790,0
21080,1,82482,1.0,85123A,1.0,22114,1.0,84029E,1.0,22138,1
21080,1,82482,1.0,85123A,1.0,22114,1.0,84029E,1.0,90205C,0
22273,1,85048,1.0,23129,1.0,23273,1.0,23274,1.0,23256,1
22273,1,85048,1.0,23129,1.0,23273,1.0,23274,1.0,22950,0
23173,1,23245,1.0,21232,1.0,22423,1.0,21787,1.0,85099C,1
23173,1,23245,1.0,21232,1.0,22423,1.0,21787,1.0,84688,0
22230,1,51014A,1.0,51014L,1.0,51014C,1.0,84012,1.0,51014C,1
22230,1,51014A,1.0,51014L,1.0,51014C,1.0,84012,1.0,20724,0
21915,0,85206A,1.0,21429,1.0,22751,1.0,22750,1.0,22145,1
21915,0,85206A,1.0,21429,1.0,22751,1.0,22750,1.0,22021,0
22592,1,22423,1.0,84745B,1.0,22265,1.0,35912B,1.0,22866,1
22592,1,22423,1.0,84745B,1.0,22265,1.0,35912B,1.0,84637,0
82486,1,85066,1.0,48187,1.0,48194,1.0,22762,1.0,22166,1
82486,1,85066,1.0,48187,1.0,48194,1.0,22762,1.0,20974,0
23462,1,22699,1.0,22784,1.0,23458,1.0,82483,1.0,22697,1
23462,1,22699,1.0,22784,1.0,23458,1.0,82483,1.0,23060,0
22383,1,22662,1.0,22255,1.0,47310M,1.0,22379,1.0,23239,1
22383,1,22662,1.0,22255,1.0,47310M,1.0,22379,1.0,21058,0
20724,1,82581,1.0,21902,1.0,23301,1.0,23302,1.0,23321,1
20724,1,82581,1.0,21902,1.0,23301,1.0,23302,1.0,23025,0
23515,1,23511,1.0,23517,1.0,23520,1.0,23518,1.0,22558,1
23515,1,23511,1.0,23517,1.0,23520,1.0,23518,1.0,21468,0
21626,1,22084,1.0,22499,1.0,0,0.0,0,0.0,23313,1
21626,1,22084,1.0,22499,1.0,0,0.0,0,0.0,84970L,0
22144,1,23352,1.0,23320,1.0,23319,1.0,85049A,1.0,23256,1
22144,1,23352,1.0,23320,1.0,23319,1.0,85049A,1.0,23154,0
84968A,0,21408,1.0,20677,1.0,22701,1.0,21239,1.0,21408,1
84968A,0,21408,1.0,20677,1.0,22701,1.0,21239,1.0,23414,0
22134,1,22135,1.0,22389,1.0,22393,1.0,84926F,1.0,20866,1
22134,1,22135,1.0,22389,1.0,22393,1.0,84926F,1.0,23307,0
23110,1,47590B,1.0,22427,1.0,21930,1.0,23067,1.0,22457,1
23110,1,47590B,1.0,22427,1.0,21930,1.0,23067,1.0,21280,0
23308,1,23307,1.0,21976,1.0,23049,1.0,22088,1.0,23308,1
23308,1,23307,1.0,21976,1.0,23049,1.0,22088,1.0,22719,0
22197,1,22617,1.0,22475,1.0,22472,1.0,22630,1.0,22970,1
22197,1,22617,1.0,22475,1.0,22472,1.0,22630,1.0,21684,0
72349B,1,72351B,1.0,84879,1.0,21314,1.0,0,0.0,84755,1
72349B,1,72351B,1.0,84879,1.0,21314,1.0,0,0.0,21830,0
82482,1,22423,1.0,23199,1.0,21928,1.0,20711,1.0,23172,1
82482,1,22423,1.0,23199,1.0,21928,1.0,20711,1.0,23455,0
23411,1,22720,1.0,20728,1.0,22666,1.0,23201,1.0,22666,1
23411,1,22720,1.0,20728,1.0,22666,1.0,23201,1.0,21973,0
21494,1,22910,1.0,21616,1.0,21791,1.0,21912,1.0,22910,1
21494,1,22910,1.0,21616,1.0,21791,1.0,21912,1.0,22338,0
22559,1,21718,1.0,21878,1.0,21716,0.0,21932,0.0,22309,1
22559,1,21718,1.0,21878,1.0,21716,0.0,21932,0.0,23078,0
22118,1,21495,1.0,23284,1.0,48116,1.0,22365,1.0,22435,1
22118,1,21495,1.0,23284,1.0,48116,1.0,22365,1.0,21245,0
22729,1,22990,1.0,21246,1.0,21669,1.0,22485,1.0,23182,1
22729,1,22990,1.0,21246,1.0,21669,1.0,22485,1.0,22066,0
22279,1,22341,1.0,22508,1.0,85078,1.0,21577,1.0,85123A,1
22279,1,22341,1.0,22508,1.0,85078,1.0,21577,1.0,84849A,0
22768,0,23232,1.0,21326,1.0,21755,1.0,84879,1.0,47590B,1
22768,0,23232,1.0,21326,1.0,21755,1.0,84879,1.0,90174,0
22430,0,84792,1.0,22910,1.0,85130A,1.0,22834,1.0,22427,1
22430,0,84792,1.0,22910,1.0,85130A,1.0,22834,1.0,84247L,0
22810,1,23404,1.0,22123,1.0,22943,1.0,22190,1.0,22439,1
22810,1,23404,1.0,22123,1.0,22943,1.0,22190,1.0,84658,0
21889,1,22147,1.0,21915,1.0,22117,1.0,85152,1.0,84247E,1
21889,1,22147,1.0,21915,1.0,22117,1.0,85152,1.0,84819,0
23208,1,21932,1.0,22384,1.0,21871,1.0,23209,1.0,22613,1
23208,1,21932,1.0,22384,1.0,21871,1.0,23209,1.0,35597D,0
22993,1,22093,1.0,23367,1.0,21175,1.0,22960,1.0,85049G,1
22993,1,22093,1.0,23367,1.0,21175,1.0,22960,1.0,22672,0
21888,1,22746,1.0,21705,1.0,21703,1.0,22748,1.0,23229,1
21888,1,22746,1.0,21705,1.0,21703,1.0,22748,1.0,22287,0
22691,1,48188,1.0,48138,1.0,82551,1.0,23356,1.0,82484,1
22691,1,48188,1.0,48138,1.0,82551,1.0,23356,1.0,22278,0
22312,1,21650,1.0,84659A,1.0,21640,1.0,22419,1.0,82600,1
22312,1,21650,1.0,84659A,1.0,21640,1.0,22419,1.0,22629,0
21731,1,21672,1.0,21668,1.0,21673,1.0,21671,1.0,21668,1
21731,1,21672,1.0,21668,1.0,21673,1.0,21671,1.0,22197,0
22622,1,84879,1.0,21430,1.0,82484,1.0,22687,1.0,22666,1
22622,1,84879,1.0,21430,1.0,82484,1.0,22687,1.0,44234,0
22594,1,22595,1.0,23213,1.0,23212,1.0,21389,1.0,22792,1
22594,1,22595,1.0,23213,1.0,23212,1.0,21389,1.0,22997,0
23301,1,23322,1.0,85099C,1.0,23200,1.0,23094,1.0,21928,1
23301,1,23322,1.0,85099C,1.0,23200,1.0,23094,1.0,21671,0
21272,1,82482,1.0,85123A,1.0,21843,1.0,22423,1.0,22804,1
21272,1,82482,1.0,85123A,1.0,21843,1.0,22423,1.0,84228,0
22736,1,22561,1.0,23250,1.0,23249,1.0,23251,1.0,23091,1
22736,1,22561,1.0,23250,1.0,23249,1.0,23251,1.0,90104,0
22413,1,21326,1.0,21165,1.0,21164,1.0,23148,1.0,21166,1
22413,1,21326,1.0,21165,1.0,21164,1.0,23148,1.0,22580,0
22768,1,23090,1.0,23467,1.0,23335,1.0,21351,1.0,20749,1
22768,1,23090,1.0,23467,1.0,23335,1.0,21351,1.0,90154,0
22800,1,22106,1.0,23007,1.0,23010,1.0,22798,1.0,84949,1
22800,1,22106,1.0,23007,1.0,23010,1.0,22798,1.0,20847,0
22847,0,22349,1.0,22852,1.0,22853,1.0,22845,1.0,22865,1
22847,0,22349,1.0,22852,1.0,22853,1.0,22845,1.0,23425,0
21625,1,23298,1.0,23160,1.0,23163,1.0,23173,1.0,23162,1
21625,1,23298,1.0,23160,1.0,23163,1.0,23173,1.0,22799,0
22092,1,72349B,1.0,48184,1.0,21115,1.0,82484,1.0,23031,1
22092,1,72349B,1.0,48184,1.0,21115,1.0,82484,1.0,23306,0
21143,1,35610A,1.0,21820,1.0,35833P,1.0,35817P,1.0,21189,1
21143,1,35610A,1.0,21820,1.0,35833P,1.0,35817P,1.0,22452,0
82483,1,22665,1.0,22721,1.0,23109,1.0,23173,1.0,23395,1
82483,1,22665,1.0,22721,1.0,23109,1.0,23173,1.0,23147,0
22307,0,20718,1.0,21742,1.0,21592,1.0,22809,1.0,23320,1
22307,0,20718,1.0,21742,1.0,21592,1.0,22809,1.0,22930,0
23207,0,22953,1.0,21915,1.0,23301,1.0,85132C,1.0,M,1
23207,0,22953,1.0,21915,1.0,23301,1.0,85132C,1.0,22379,0
23445,1,21915,1.0,22622,1.0,21891,1.0,23256,1.0,23201,1
23445,1,21915,1.0,22622,1.0,21891,1.0,23256,1.0,23462,0
16008,1,23275,1.0,23182,1.0,23349,1.0,23350,1.0,23002,1
16008,1,23275,1.0,23182,1.0,23349,1.0,23350,1.0,84228,0
23494,1,22722,1.0,23079,1.0,23254,1.0,23236,1.0,23079,1
23494,1,22722,1.0,23079,1.0,23254,1.0,23236,1.0,90027D,0
22501,1,23167,1.0,23166,1.0,0,0.0,0,0.0,23397,1
22501,1,23167,1.0,23166,1.0,0,0.0,0,0.0,23534,0
23310,1,23190,1.0,84077,1.0,22212,1.0,22560,1.0,16162M,1
23310,1,23190,1.0,84077,1.0,22212,1.0,22560,1.0,21949,0
23556,1,22603,1.0,23568,1.0,21231,1.0,21877,1.0,22144,1
23556,1,22603,1.0,23568,1.0,21231,1.0,21877,1.0,23126,0
17012C,1,21534,1.0,21530,1.0,21847,1.0,90123A,1.0,85061W,1
17012C,1,21534,1.0,21530,1.0,21847,1.0,90123A,1.0,84875D,0
22853,1,22916,1.0,23240,1.0,22716,1.0,23505,1.0,21360,1
22853,1,22916,1.0,23240,1.0,22716,1.0,23505,1.0,21735,0
21654,1,21530,1.0,23412,1.0,23112,1.0,17091J,1.0,22138,1
21654,1,21530,1.0,23412,1.0,23112,1.0,17091J,1.0,90114,0
22423,1,22383,1.0,23054,1.0,23208,1.0,22662,1.0,20727,1
22423,1,22383,1.0,23054,1.0,23208,1.0,22662,1.0,15044D,0
46000S,1,22745,1.0,20975,1.0,20974,1.0,20973,1.0,22891,1
46000S,1,22745,1.0,20975,1.0,20974,1.0,20973,1.0,84279P,0
48173C,1,21166,1.0,22413,1.0,21181,1.0,0,0.0,82583,1
48173C,1,21166,1.0,22413,1.0,21181,1.0,0,0.0,22892,0
22633,1,22998,1.0,84029G,1.0,22970,1.0,23505,1.0,23355,1
22633,1,22998,1.0,84029G,1.0,22970,1.0,23505,1.0,22938,0
85123A,0,20914,1.0,85123A,1.0,22999,1.0,84818,1.0,20914,1
85123A,0,20914,1.0,85123A,1.0,22999,1.0,84818,1.0,21063,0
21733,1,84929,1.0,85150,1.0,21733,1.0,72780,1.0,10133,1
21733,1,84929,1.0,85150,1.0,21733,1.0,72780,1.0,22667,0
22562,1,22796,1.0,22629,1.0,22659,1.0,22631,1.0,23193,1
22562,1,22796,1.0,22629,1.0,22659,1.0,22631,1.0,23132,0
21034,1,21034,1.0,22749,1.0,85014A,1.0,22634,1.0,22621,1
21034,1,21034,1.0,22749,1.0,85014A,1.0,22634,1.0,23368,0
22952,1,21393,1.0,22174,1.0,22745,1.0,20665,1.0,21121,1
22952,1,21393,1.0,22174,1.0,22745,1.0,20665,1.0,22746,0
21485,1,48187,1.0,21669,1.0,21673,1.0,21668,1.0,22554,1
21485,1,48187,1.0,21669,1.0,21673,1.0,21668,1.0,21619,0
21137,1,22041,1.0,22041,1.0,82001S,1.0,21137,1.0,22041,1
21137,1,22041,1.0,22041,1.0,82001S,1.0,21137,1.0,23455,0
23076,0,21555,1.0,47580,1.0,84050,1.0,22499,1.0,21277,1
23076,0,21555,1.0,47580,1.0,84050,1.0,22499,1.0,21875,0
22111,1,22784,1.0,22556,1.0,22557,1.0,22555,1.0,22075,1
22111,1,22784,1.0,22556,1.0,22557,1.0,22555,1.0,21055,0
21843,1,22629,1.0,21539,1.0,22200,1.0,20675,1.0,21843,1
21843,1,22629,1.0,21539,1.0,22200,1.0,20675,1.0,22871,0
23322,0,0,0.0,0,0.0,0,0.0,0,0.0,35970,1
23322,0,0,0.0,0,0.0,0,0.0,0,0.0,84968A,0
84946,0,84946,1.0,21693,1.0,85123A,1.0,22624,1.0,84946,1
84946,0,84946,1.0,21693,1.0,85123A,1.0,22624,1.0,BANK CHARGES,0
22423,0,84946,1.0,22457,1.0,22423,1.0,23087,1.0,22047,1
22423,0,84946,1.0,22457,1.0,22423,1.0,23087,1.0,84678,0
20754,1,22799,1.0,22393,1.0,22090,1.0,22107,1.0,21462,1
20754,1,22799,1.0,22393,1.0,22090,1.0,22107,1.0,22852,0
35970,1,23310,1.0,23433,1.0,23483,1.0,23528,0.0,22492,1
35970,1,23310,1.0,23433,1.0,23483,1.0,23528,0.0,84661A,0
22797,1,23110,1.0,0,0.0,0,0.0,0,0.0,47566B,1
22797,1,23110,1.0,0,0.0,0,0.0,0,0.0,23326,0
23188,1,23306,1.0,22624,1.0,21888,1.0,22654,1.0,22457,1
23188,1,23306,1.0,22624,1.0,21888,1.0,22654,1.0,35610A,0
21747,0,22925,0.0,16225,1.0,21481,1.0,21221,1.0,22607,1
21747,0,22925,0.0,16225,1.0,21481,1.0,21221,1.0,22998,0
84356,1,72800B,1.0,72800C,1.0,72800E,1.0,72799C,1.0,23320,1
84356,1,72800B,1.0,72800C,1.0,72800E,1.0,72799C,1.0,21110,0
23025,1,23294,1.0,23245,1.0,21210,1.0,23293,1.0,23343,1
23025,1,23294,1.0,23245,1.0,21210,1.0,23293,1.0,21411,0
23322,1,22268,1.0,21756,1.0,22470,1.0,23323,1.0,85123A,1
23322,1,22268,1.0,21756,1.0,22470,1.0,23323,1.0,23359,0
20725,0,22492,1.0,22961,1.0,22964,1.0,22966,1.0,21705,1
20725,0,22492,1.0,22961,1.0,22964,1.0,22966,1.0,23010,0
85187,1,21430,1.0,84916,1.0,84820,1.0,84509G,1.0,22077,1
85187,1,21430,1.0,84916,1.0,84820,1.0,84509G,1.0,22716,0
85230G,1,85230B,1.0,22209,1.0,47566,1.0,22927,1.0,22927,1
85230G,1,85230B,1.0,22209,1.0,47566,1.0,22927,1.0,48194,0
22670,1,85123A,1.0,82483,1.0,82486,1.0,82484,1.0,84946,1
22670,1,85123A,1.0,82483,1.0,82486,1.0,82484,1.0,84809A,0
22175,1,47591D,1.0,21899,1.0,23180,1.0,37500,1.0,23329,1
22175,1,47591D,1.0,21899,1.0,23180,1.0,37500,1.0,22051,0
23169,0,23169,0.0,23169,1.0,82580,1.0,47566,1.0,23169,1
23169,0,23169,0.0,23169,1.0,82580,1.0,47566,1.0,22178,0
21041,1,85123A,1.0,22710,1.0,22139,1.0,22165,1.0,22699,1
21041,1,85123A,1.0,22710,1.0,22139,1.0,22165,1.0,21733,0
79321,0,0,0.0,0,0.0,0,0.0,0,0.0,79321,1
79321,0,0,0.0,0,0.0,0,0.0,0,0.0,21041,0
23268,1,22573,1.0,22581,1.0,22601,1.0,0,0.0,22601,1
23268,1,22573,1.0,22581,1.0,22601,1.0,0,0.0,17164B,0
23311,1,20772,1.0,84086C,1.0,21934,1.0,21935,1.0,20772,1
23311,1,20772,1.0,84086C,1.0,21934,1.0,21935,1.0,85199L,0
22774,1,84945,1.0,20750,1.0,20665,1.0,71459,1.0,82483,1
22774,1,84945,1.0,20750,1.0,20665,1.0,71459,1.0,84029E,0
22460,0,23293,0.0,22333,1.0,22161,1.0,21391,1.0,22571,1
22460,0,23293,0.0,22333,1.0,22161,1.0,21391,1.0,23479,0
82578,1,82580,1.0,22469,1.0,82581,1.0,0,0.0,22469,1
82578,1,82580,1.0,22469,1.0,82581,1.0,0,0.0,21716,0
21745,1,21670,1.0,21136,1.0,84879,1.0,82551,1.0,22394,1
21745,1,21670,1.0,21136,1.0,84879,1.0,82551,1.0,21833,0
84821,1,21294,1.0,22382,1.0,20728,1.0,22383,1.0,21121,1
84821,1,21294,1.0,22382,1.0,20728,1.0,22383,1.0,37340,0
22584,1,22582,1.0,22220,1.0,22086,1.0,23187,1.0,85150,1
22584,1,22582,1.0,22220,1.0,22086,1.0,23187,1.0,22362,0
16045,1,22610,1.0,10133,1.0,16054,1.0,22209,1.0,23207,1
16045,1,22610,1.0,10133,1.0,16054,1.0,22209,1.0,85168B,0
84978,1,22919,1.0,23084,1.0,22863,1.0,22961,1.0,23041,1
84978,1,22919,1.0,23084,1.0,22863,1.0,22961,1.0,23346,0
21868,1,21875,1.0,37370,1.0,22781,1.0,22467,1.0,23328,1
21868,1,21875,1.0,37370,1.0,22781,1.0,22467,1.0,84569B,0
22228,1,22267,1.0,23148,1.0,35967,1.0,22076,1.0,84926E,1
22228,1,22267,1.0,23148,1.0,35967,1.0,22076,1.0,22867,0
22423,1,22902,1.0,22698,1.0,22697,1.0,22699,1.0,84032B,1
22423,1,22902,1.0,22698,1.0,22697,1.0,22699,1.0,21713,0
23427,1,21314,1.0,23355,1.0,23104,1.0,22423,1.0,23404,1
23427,1,21314,1.0,23355,1.0,23104,1.0,22423,1.0,23562,0
22922,1,21390,1.0,21428,1.0,84596B,1.0,20718,1.0,21429,1
22922,1,21390,1.0,21428,1.0,84596B,1.0,20718,1.0,21671,0
23201,1,22906,1.0,22789,1.0,22692,1.0,48187,1.0,22469,1
23201,1,22906,1.0,22789,1.0,22692,1.0,48187,1.0,22482,0
82567,1,22423,1.0,22728,1.0,22727,1.0,23309,1.0,22734,1
82567,1,22423,1.0,22728,1.0,22727,1.0,23309,1.0,21349,0
23342,1,22457,1.0,22469,1.0,23237,1.0,23322,1.0,22768,1
23342,1,22457,1.0,22469,1.0,23237,1.0,23322,1.0,22305,0
16169E,1,21034,1.0,22816,1.0,22818,1.0,84997A,1.0,22411,1
16169E,1,21034,1.0,22816,1.0,22818,1.0,84997A,1.0,21808,0
21187,1,85123A,1.0,47566,1.0,47566B,1.0,47590A,1.0,20802,1
21187,1,85123A,1.0,47566,1.0,47566B,1.0,47590A,1.0,22111,0
22907,1,23237,1.0,21993,1.0,21990,1.0,22720,1.0,21975,1
22907,1,23237,1.0,21993,1.0,21990,1.0,22720,1.0,22304,0
22499,0,21116,1.0,22619,1.0,22499,1.0,21481,1.0,22380,1
22499,0,21116,1.0,22619,1.0,22499,1.0,21481,1.0,22817,0
20728,1,22383,1.0,23232,1.0,23240,1.0,23243,1.0,21231,1
20728,1,22383,1.0,23232,1.0,23240,1.0,23243,1.0,16156L,0
23136,1,23152,1.0,23110,1.0,22497,1.0,22771,1.0,23110,1
23136,1,23152,1.0,23110,1.0,22497,1.0,22771,1.0,84766,0
21871,1,22725,1.0,21870,1.0,23230,1.0,22088,1.0,23318,1
21871,1,22725,1.0,21870,1.0,23230,1.0,22088,1.0,21107,0
23268,1,23408,1.0,23431,1.0,23433,1.0,23397,1.0,23393,1
23268,1,23408,1.0,23431,1.0,23433,1.0,23397,1.0,22632,0
22090,1,47590B,1.0,20974,1.0,21121,1.0,47590A,1.0,21238,1
22090,1,47590B,1.0,20974,1.0,21121,1.0,47590A,1.0,22254,0
22616,1,37340,1.0,22286,1.0,22483,1.0,20819,1.0,84077,1
22616,1,37340,1.0,22286,1.0,22483,1.0,20819,1.0,21012,0
22032,1,21165,1.0,23103,1.0,23310,1.0,23194,1.0,20728,1
22032,1,21165,1.0,23103,1.0,23310,1.0,23194,1.0,15058C,0
21833,0,84569A,1.0,23330,1.0,22356,1.0,84569D,1.0,22079,1
21833,0,84569A,1.0,23330,1.0,22356,1.0,84569D,1.0,23236,0
22094,1,23410,1.0,85123A,1.0,23380,1.0,23360,0.0,21257,1
22094,1,23410,1.0,85123A,1.0,23380,1.0,23360,0.0,22040,0
23423,1,22203,1.0,22199,1.0,22200,1.0,22956,1.0,22840,1
23423,1,22203,1.0,22199,1.0,22200,1.0,22956,1.0,23501,0
22594,1,23355,1.0,22485,1.0,21481,1.0,84031B,1.0,22282,1
22594,1,23355,1.0,22485,1.0,21481,1.0,84031B,1.0,23542,0
22617,1,23190,1.0,22550,1.0,21912,1.0,21704,1.0,22561,1
22617,1,23190,1.0,22550,1.0,21912,1.0,21704,1.0,90081C,0
22386,1,20713,1.0,22385,1.0,22385,0.0,20713,0.0,22835,1
22386,1,20713,1.0,22385,1.0,22385,0.0,20713,0.0,37468,0
22180,0,22111,1.0,22180,1.0,18098C,1.0,85123A,1.0,23053,1
22180,0,22111,1.0,22180,1.0,18098C,1.0,85123A,1.0,20902,0
21166,1,22423,1.0,21755,1.0,22694,1.0,21175,1.0,22470,1
21166,1,22423,1.0,21755,1.0,22694,1.0,21175,1.0,22352,0
23380,1,22556,1.0,22867,1.0,22328,1.0,22728,1.0,21982,1
23380,1,22556,1.0,22867,1.0,22328,1.0,22728,1.0,21375,0
22170,1,21155,1.0,23055,1.0,23066,1.0,84988,1.0,23066,1
22170,1,21155,1.0,23055,1.0,23066,1.0,84988,1.0,22922,0
23200,0,85123A,1.0,22723,1.0,22721,1.0,22665,1.0,85104,1
23200,0,85123A,1.0,22723,1.0,22721,1.0,22665,1.0,81950V,0
16045,1,51014A,1.0,21212,1.0,47566,1.0,21391,1.0,22138,1
16045,1,51014A,1.0,21212,1.0,47566,1.0,21391,1.0,21656,0
22842,1,22840,1.0,22722,1.0,22754,1.0,23176,1.0,23204,1
22842,1,22840,1.0,22722,1.0,22754,1.0,23176,1.0,40001,0
23531,1,23142,1.0,20723,1.0,20724,1.0,22355,1.0,21371,1
23531,1,23142,1.0,20723,1.0,20724,1.0,22355,1.0,22962,0
M,0,M,0.0,0,0.0,0,0.0,0,0.0,M,1
M,0,M,0.0,0,0.0,0,0.0,0,0.0,22048,0
22778,0,22178,0.0,22763,1.0,21136,1.0,84879,1.0,22178,1
22778,0,22178,0.0,22763,1.0,21136,1.0,84879,1.0,23576,0
21790,1,22436,1.0,21917,1.0,22561,1.0,22491,1.0,22149,1
21790,1,22436,1.0,21917,1.0,22561,1.0,22491,1.0,22679,0
23491,0,22689,1.0,23355,1.0,22835,1.0,21485,1.0,84970L,1
23491,0,22689,1.0,23355,1.0,22835,1.0,21485,1.0,21114,0
22646,1,22633,1.0,22113,1.0,22865,1.0,22867,1.0,22558,1
22646,1,22633,1.0,22113,1.0,22865,1.0,22867,1.0,21851,0
23173,1,21922,1.0,21715,1.0,84978,1.0,22423,1.0,21922,1
23173,1,21922,1.0,21715,1.0,84978,1.0,22423,1.0,21819,0
23298,1,23163,1.0,47566,1.0,85123A,1.0,23066,1.0,15056N,1
23298,1,23163,1.0,47566,1.0,85123A,1.0,23066,1.0,84849A,0
22716,1,22965,1.0,21508,1.0,21509,1.0,23084,1.0,23155,1
22716,1,22965,1.0,21508,1.0,21509,1.0,23084,1.0,22606,0
22178,1,48194,1.0,48116,1.0,22366,1.0,22162,1.0,85048,1
22178,1,48194,1.0,48116,1.0,22366,1.0,22162,1.0,82583,0
22113,1,21644,1.0,M,1.0,79323B,1.0,85014A,1.0,BANK CHARGES,1
22113,1,21644,1.0,M,1.0,79323B,1.0,85014A,1.0,22349,0
22784,0,22784,1.0,23307,1.0,82483,1.0,23404,0.0,84879,1
22784,0,22784,1.0,23307,1.0,82483,1.0,23404,0.0,23468,0
21210,1,23236,1.0,23295,1.0,21211,1.0,23307,1.0,23212,1
21210,1,23236,1.0,23295,1.0,21211,1.0,23307,1.0,22407,0
84859A,1,22485,1.0,20984,1.0,20996,1.0,21391,1.0,22952,1
84859A,1,22485,1.0,20984,1.0,20996,1.0,21391,1.0,20652,0
23188,1,21912,1.0,22840,1.0,23527,1.0,23525,1.0,84927F,1
23188,1,21912,1.0,22840,1.0,23527,1.0,23525,1.0,84231,0
23112,1,23286,1.0,22727,1.0,84945,1.0,23118,1.0,82580,1
23112,1,23286,1.0,22727,1.0,84945,1.0,23118,1.0,21379,0
22568,1,20712,1.0,22570,1.0,85099B,1.0,20969,1.0,23344,1
22568,1,20712,1.0,22570,1.0,85099B,1.0,20969,1.0,84596L,0
23487,1,84879,1.0,21340,1.0,23485,1.0,22423,1.0,23487,1
23487,1,84879,1.0,21340,1.0,23485,1.0,22423,1.0,21422,0
16219,1,16048,1.0,21636,1.0,84535B,1.0,20726,1.0,22208,1
16219,1,16048,1.0,21636,1.0,84535B,1.0,20726,1.0,23525,0
22418,1,22045,1.0,22029,1.0,22664,1.0,22662,1.0,22720,1
22418,1,22045,1.0,22029,1.0,22664,1.0,22662,1.0,20712,0
22720,0,22907,1.0,21078,1.0,21896,1.0,22568,1.0,23356,1
22720,0,22907,1.0,21078,1.0,21896,1.0,22568,1.0,20802,0
22647,1,22645,1.0,21165,1.0,85071C,1.0,22646,1.0,22187,1
22647,1,22645,1.0,21165,1.0,85071C,1.0,22646,1.0,21294,0
16161U,1,22659,1.0,21586,1.0,84968F,1.0,22616,1.0,22029,1
16161U,1,22659,1.0,21586,1.0,84968F,1.0,22616,1.0,23040,0
22996,1,23000,1.0,23343,1.0,23344,1.0,23239,1.0,23239,1
22996,1,23000,1.0,23343,1.0,23344,1.0,23239,1.0,79066K,0
23531,1,21429,1.0,22098,1.0,23200,1.0,22752,1.0,22690,1
23531,1,21429,1.0,22098,1.0,23200,1.0,22752,1.0,21870,0
23022,0,21319,1.0,21318,1.0,85141,1.0,84947,0.0,22427,1
23022,0,21319,1.0,21318,1.0,85141,1.0,84947,0.0,22374,0
22844,1,22845,1.0,22193,1.0,23284,1.0,22492,1.0,21915,1
22844,1,22845,1.0,22193,1.0,23284,1.0,22492,1.0,22363,0
22208,1,22045,1.0,21498,1.0,21708,1.0,21495,1.0,48185,1
22208,1,22045,1.0,21498,1.0,21708,1.0,21495,1.0,23240,0
23283,1,22970,1.0,22634,1.0,22091,1.0,22094,1.0,22902,1
23283,1,22970,1.0,22634,1.0,22091,1.0,22094,1.0,22420,0
21881,1,21592,1.0,22480,1.0,22364,1.0,85152,1.0,35953,1
21881,1,21592,1.0,22480,1.0,22364,1.0,85152,1.0,21370,0
22834,0,21034,1.0,22834,1.0,85048,1.0,22649,0.0,22834,1
22834,0,21034,1.0,22834,1.0,85048,1.0,22649,0.0,35957,0
22128,1,22416,1.0,23298,1.0,22417,1.0,22964,1.0,21136,1
22128,1,22416,1.0,23298,1.0,22417,1.0,22964,1.0,23396,0
22428,1,82600,1.0,90082D,1.0,90082B,1.0,20978,1.0,22560,1
22428,1,82600,1.0,90082D,1.0,90082B,1.0,20978,1.0,22757,0
22866,1,22158,1.0,22809,1.0,20711,1.0,22818,1.0,84536B,1
22866,1,22158,1.0,22809,1.0,20711,1.0,22818,1.0,79323W,0
22727,1,22907,1.0,22276,1.0,20801,1.0,85141,1.0,85014A,1
22727,1,22907,1.0,22276,1.0,20801,1.0,85141,1.0,21499,0
23093,1,22028,1.0,82551,1.0,23280,1.0,48138,1.0,84949,1
23093,1,22028,1.0,82551,1.0,23280,1.0,48138,1.0,21107,0
84993A,1,84378,1.0,17107D,1.0,22300,1.0,84993B,1.0,84536B,1
84993A,1,84378,1.0,17107D,1.0,22300,1.0,84993B,1.0,20777,0
22551,1,20728,1.0,22098,1.0,22750,1.0,21065,1.0,21158,1
22551,1,20728,1.0,22098,1.0,22750,1.0,21065,1.0,47593A,0
22277,1,22333,1.0,20867,1.0,21688,1.0,21694,1.0,22798,1
22277,1,22333,1.0,20867,1.0,21688,1.0,21694,1.0,21802,0
84970L,1,72351B,1.0,22219,1.0,84970L,0.0,22457,0.0,84970L,1
84970L,1,72351B,1.0,22219,1.0,84970L,0.0,22457,0.0,35471D,0
