,prev,next,label
57,"## 주문 히스토리
2023-07-15 17:29:00의 주문 내역: 임연수 - 국산 천일염으로 밑간한 반건조 순살 임연수 240g (2인분) 외 반건조 임연수 10마리 5봉 1.2kg 내외, 
2023-07-15 08:32:03의 주문 내역: 옥수수 - 쫀득쫀득 맛있는 무첨가 대/특대/홍찰옥수수10~20개입 홍찰옥수수 특대 15개입, 
2023-07-15 08:23:23의 주문 내역: 꿀고구마 - 먹기 좋은 사이즈 고당도 국산 꿀고구마(긴중) 2kg (13회분) 외 3kg, 
2023-07-04 14:33:54의 주문 내역 [동시구매]: 꿀고구마 - 먹기 좋은 사이즈 당도 높은 국산 꿀고구마(긴중) 2/3kg 13회분 3kg, 구운계란/훈제란 - 촉촉한 짜지않아서 맛있는 반숙란(대란) 20구/30구  20구,1판, 기타닭고기가공육 - [99특가] 겉바속촉 미친가성비 에어프라이어용 ""순살""치킨 600g 2인분 외 치킨(뼈/국내산/950g±50),1팩, 기타건어물 - 다양한 맛을 즐길 수 있는 주전부리 강원도산 먹태마루(간장맛/매운맛/버터맛) 30g 3회분 버터맛 30g, 간편닭가슴살 - 네이처그램 치큐 스팀 닭가슴살(오리지널/후추/훈제) 3종 100g x 10팩 치큐 닭가슴살 오리지널 100g × 10팩, ","## 다음 구매 상품 예측
화장솜 - [골라담기] 부드럽고 푹신한 촉감! 엠보 화장솜 300매, 국내제작 순면100%",0
58,"## 주문 히스토리
2023-06-03 16:13:00의 주문 내역 [동시구매]: 일반주방세제 - [골라담기] 반짝 주방세제 480ml, 1종세제, 유아식기, 과일세척 , 스킨/토너/화장수 - [더블딜] 딥 모이스처 약산성 멀티 토너 1,000ml 1+1, 간편닭가슴살 - [기획전특가] 네이처그램 치큐 스팀 닭가슴살(허브/훈제) 2종 100g x 10팩 치큐 닭가슴살 허브 100g x 10팩, 물냉면 - [더블딜] (쫄면1인분890원/냉면이1인분920원)쫄면 냉면 5+5인분(10인분) 초특가!! 동치미평양냉면 10인분, 갓김치 - [더블딜] 여수 갓김치 100% 국내산 1kg+1kg 외 4종 [더블딜]갓김치 1kg+1kg, ","## 다음 구매 상품 예측
국산생수 - [브랜드데이] 크리스탈 생수(무라벨) 330ml x 20 외 씨엠 크리스탈생수 330ml x 60개",1
59,"## 주문 히스토리
2023-06-03 16:13:00의 주문 내역 [동시구매]: 일반주방세제 - [골라담기] 반짝 주방세제 480ml, 1종세제, 유아식기, 과일세척 , 스킨/토너/화장수 - [더블딜] 딥 모이스처 약산성 멀티 토너 1,000ml 1+1, 간편닭가슴살 - [기획전특가] 네이처그램 치큐 스팀 닭가슴살(허브/훈제) 2종 100g x 10팩 치큐 닭가슴살 허브 100g x 10팩, 물냉면 - [더블딜] (쫄면1인분890원/냉면이1인분920원)쫄면 냉면 5+5인분(10인분) 초특가!! 동치미평양냉면 10인분, 갓김치 - [더블딜] 여수 갓김치 100% 국내산 1kg+1kg 외 4종 [더블딜]갓김치 1kg+1kg, ","## 다음 구매 상품 예측
우럭 - 통영 산지직송 제철 모둠회(6~7종) 300g",0
60,"## 주문 히스토리
2023-05-23 13:36:59의 주문 내역: 약과 - [오늘의특가] 질리지 않는 달콤함 국산 장단콩으로 만든 명품 찹쌀 약과 480g 내외 장단콩찹쌀 약과 480gx2 (24개입), 
2023-05-22 12:30:02의 주문 내역 [동시구매]: 라텍스장갑/니트릴장갑 - [골라담기] 니트릴장갑 100매 (S/M/L) 식품용등급, 파우더free S, 식기세척기용세제 - [골라담기] 식기세척기 타블렛 세제 50개입, 기타닭고기가공육 - [더블딜] 겉바속촉 미친가성비 에어프라이어용 치킨(순살) 600g+600g 외 치킨(뼈/국내산/950g±50),1팩, 
2023-04-19 06:42:53의 주문 내역: 일반아몬드 - [더블딜]캘리포니아 넌페럴 extra no1 구운 아몬드500g+500g 외 [더블딜]캘리포니아 넌페럴 extra no1 구운 아몬드500g+500g, ","## 다음 구매 상품 예측
라텍스장갑/니트릴장갑 - [골라담기] 니트릴장갑 100매 (S/M/L) 식품용등급, 파우더free S",1
61,"## 주문 히스토리
2023-05-23 13:36:59의 주문 내역: 약과 - [오늘의특가] 질리지 않는 달콤함 국산 장단콩으로 만든 명품 찹쌀 약과 480g 내외 장단콩찹쌀 약과 480gx2 (24개입), 
2023-05-22 12:30:02의 주문 내역 [동시구매]: 라텍스장갑/니트릴장갑 - [골라담기] 니트릴장갑 100매 (S/M/L) 식품용등급, 파우더free S, 식기세척기용세제 - [골라담기] 식기세척기 타블렛 세제 50개입, 기타닭고기가공육 - [더블딜] 겉바속촉 미친가성비 에어프라이어용 치킨(순살) 600g+600g 외 치킨(뼈/국내산/950g±50),1팩, 
2023-04-19 06:42:53의 주문 내역: 일반아몬드 - [더블딜]캘리포니아 넌페럴 extra no1 구운 아몬드500g+500g 외 [더블딜]캘리포니아 넌페럴 extra no1 구운 아몬드500g+500g, ","## 다음 구매 상품 예측
조리도구걸이 - 다용도 조리도구 걸이 (색상 랜덤)",0
62,"## 주문 히스토리
2023-06-20 08:27:08의 주문 내역: 돼지불고기/제육볶음 - [골라담기] 맛있게 매콤하고 잡내없는 1+ 국산 돼지로만 만든 국산 고추장돼지불고기 250g 1인분 고추장돼지불고기 250g(1인분)x2개, ","## 다음 구매 상품 예측
양치컵/기타구강용품 - 무타공 접착패드로 깔끔하게 사용 가능한 칫솔걸이 양치컵 (색상랜덤)",1
63,"## 주문 히스토리
2023-06-20 08:27:08의 주문 내역: 돼지불고기/제육볶음 - [골라담기] 맛있게 매콤하고 잡내없는 1+ 국산 돼지로만 만든 국산 고추장돼지불고기 250g 1인분 고추장돼지불고기 250g(1인분)x2개, ","## 다음 구매 상품 예측
국산생수 - 크리스탈 생수 2L x 12펫 외 생수 모음전 크리스탈 생수 500ml x 20병,3팩",0
64,"## 주문 히스토리
2023-05-08 12:48:29의 주문 내역 [동시구매]: 누룽지 - [식품특가] 100% 우리쌀 국산 누룽지 500g 약 3~4인분, 앰플 - [뷰티특가]락토 그린 앰플 50ml, 
2023-04-27 11:46:03의 주문 내역: 감자 - 포슬포슬 국산 감자(중) 2/3kg (10회분) 2kg, ","## 다음 구매 상품 예측
참외 - [더블딜] 못생겼지만 정말 달달한!!! 고당도 성주 참외 1kg+1kg (1번 옵션, 총 2kg 발송) 가정용 랜덤 참외,1kg+1kg (더블딜)",1
65,"## 주문 히스토리
2023-05-08 12:48:29의 주문 내역 [동시구매]: 누룽지 - [식품특가] 100% 우리쌀 국산 누룽지 500g 약 3~4인분, 앰플 - [뷰티특가]락토 그린 앰플 50ml, 
2023-04-27 11:46:03의 주문 내역: 감자 - 포슬포슬 국산 감자(중) 2/3kg (10회분) 2kg, ","## 다음 구매 상품 예측
아이브로우 오토펜슬 - [뷰티페스타] 메이크 리얼 무드 오토 아이브로우 브라운 1+1 한정특가",0
66,"## 주문 히스토리
2023-05-19 02:21:55의 주문 내역: 삼겹살 - [더블딜] 한판하이소 듀록/벌집 삼겹살 구이용 500g + 500g 벌집 삼겹살 구이용 500g + 500g, 
2023-04-29 08:02:26의 주문 내역: 갓김치 - [더블딜]매콤한 100% 국내산으로 만든 전라도 갓김치 1KG+1KG 여수 돌산 갓김치 1KG+1KG, ","## 다음 구매 상품 예측
비빔냉면 - [더블딜]우정본가 메밀향 가득 비빔막국수 3인분+3인분 외 콩국수/메밀소바/짜장면 메밀소바 6인분 세트(메밀면6인분+메밀소스6봉)",1
67,"## 주문 히스토리
2023-05-19 02:21:55의 주문 내역: 삼겹살 - [더블딜] 한판하이소 듀록/벌집 삼겹살 구이용 500g + 500g 벌집 삼겹살 구이용 500g + 500g, 
2023-04-29 08:02:26의 주문 내역: 갓김치 - [더블딜]매콤한 100% 국내산으로 만든 전라도 갓김치 1KG+1KG 여수 돌산 갓김치 1KG+1KG, ","## 다음 구매 상품 예측
정보보안스탬프/롤러 - 개인정보 송장지우개 10ml 본품/리필 본품",0
68,"## 주문 히스토리
2023-05-23 08:53:16의 주문 내역 [동시구매]: 시트 마스크/팩 - [골라담기] 슈퍼 아쿠아 마스크 30매, 세탁조세정제 - 세탁조클리너 600g x 2개입, 일반/드럼겸용 총 8회분 600g 2개입 x 1개, 기타 떡 - [골라담기특가] 쫀득 달콤 쑥향 가득한 국산 찹쌀로 만든 쑥개떡 650g 10개입 콩쑥개떡 650g(10개입), 튀김 - [골라담기] 담백하고 바삭한 소용량 포장 김말이 400g 김말이 400g, 소불고기 - [더블딜] 한우 1++ 프리미엄 불고기 250g+250g (총 500g) 한우 1++등급 불고기 250g+250g (총 500g), 욕실화 - [더블딜] 뽀송이 발매트 1+1 외 생활잡화 16종 규조토 롤모던 매트 1+1, 욕실화 - [더블딜] 뽀송이 발매트 1+1 외 생활잡화 16종 향균 욕실화 1+1, ","## 다음 구매 상품 예측
훈제연어 - 비비수산 연어 스테이크 케이준/블랙페퍼 220g 케이준 연어 스테이크 220g",1
69,"## 주문 히스토리
2023-05-23 08:53:16의 주문 내역 [동시구매]: 시트 마스크/팩 - [골라담기] 슈퍼 아쿠아 마스크 30매, 세탁조세정제 - 세탁조클리너 600g x 2개입, 일반/드럼겸용 총 8회분 600g 2개입 x 1개, 기타 떡 - [골라담기특가] 쫀득 달콤 쑥향 가득한 국산 찹쌀로 만든 쑥개떡 650g 10개입 콩쑥개떡 650g(10개입), 튀김 - [골라담기] 담백하고 바삭한 소용량 포장 김말이 400g 김말이 400g, 소불고기 - [더블딜] 한우 1++ 프리미엄 불고기 250g+250g (총 500g) 한우 1++등급 불고기 250g+250g (총 500g), 욕실화 - [더블딜] 뽀송이 발매트 1+1 외 생활잡화 16종 규조토 롤모던 매트 1+1, 욕실화 - [더블딜] 뽀송이 발매트 1+1 외 생활잡화 16종 향균 욕실화 1+1, ","## 다음 구매 상품 예측
방울토마토 - 달콤달달한 스테비아 대추방울토마토 500g 5회분 외 3팩(500g x 3ea)",0
70,"## 주문 히스토리
2023-07-03 05:33:04의 주문 내역 [동시구매]: 벽걸이/코너선반 - 매직 대야걸이 (색상랜덤), 기타냉장냉동요리 - 셰프반찬 일품요리 골라담기 14종 소고기불고기 400g, 기타냉장냉동요리 - 셰프반찬 일품요리 골라담기 14종 돼지갈비찜 500g, 기타냉장냉동요리 - 셰프반찬 일품요리 골라담기 14종 순살수제닭갈비세트 500g, 즉석탕/찌개 - 셰프반찬 국, 찌개 골라담기 14종 차돌박이된장찌개 650g, 기타김치 - 셰프반찬 김치 골라담기 8종 깻잎생김치 250g, 기타김치 - 셰프반찬 김치 골라담기 8종 배추겉절이 300g, 복숭아 - [더블딜] 향긋하고 달콤한! 황도 / 백도 750g + 750g (총 1.5kg 한번에 발송) 외 황도,1.5kg / 대과 / 5-6과 내외, 물놀이 악세서리 - 물놀이 망사가방 (색상랜덤), 
2023-06-22 02:26:07의 주문 내역 [동시구매]: 에센스/세럼 - [99특가] 잡티개선 고농축 비타민 세럼 20ml (1인 2개 구매제한), 주방수납바구니/바스켓 - [더블딜] 34구 대용량 계란트레이 달걀보관함 1+1 외 [더블딜] 34구 대용량 계란트레이 달걀보관함 1 + 1, ","## 다음 구매 상품 예측
냉장/냉동 기타 떡 - 굳지않는 3색(혼합) 말랑꿀떡 12개입 960g 외 굳지않는 3색(혼합) 말랑꿀떡 12개입+12개입 1.9kg",1
71,"## 주문 히스토리
2023-07-03 05:33:04의 주문 내역 [동시구매]: 벽걸이/코너선반 - 매직 대야걸이 (색상랜덤), 기타냉장냉동요리 - 셰프반찬 일품요리 골라담기 14종 소고기불고기 400g, 기타냉장냉동요리 - 셰프반찬 일품요리 골라담기 14종 돼지갈비찜 500g, 기타냉장냉동요리 - 셰프반찬 일품요리 골라담기 14종 순살수제닭갈비세트 500g, 즉석탕/찌개 - 셰프반찬 국, 찌개 골라담기 14종 차돌박이된장찌개 650g, 기타김치 - 셰프반찬 김치 골라담기 8종 깻잎생김치 250g, 기타김치 - 셰프반찬 김치 골라담기 8종 배추겉절이 300g, 복숭아 - [더블딜] 향긋하고 달콤한! 황도 / 백도 750g + 750g (총 1.5kg 한번에 발송) 외 황도,1.5kg / 대과 / 5-6과 내외, 물놀이 악세서리 - 물놀이 망사가방 (색상랜덤), 
2023-06-22 02:26:07의 주문 내역 [동시구매]: 에센스/세럼 - [99특가] 잡티개선 고농축 비타민 세럼 20ml (1인 2개 구매제한), 주방수납바구니/바스켓 - [더블딜] 34구 대용량 계란트레이 달걀보관함 1+1 외 [더블딜] 34구 대용량 계란트레이 달걀보관함 1 + 1, ","## 다음 구매 상품 예측
즉석죽 - 국내산 새우를 듬뿍 넣은 새우죽 450g 1인분",0
72,"## 주문 히스토리
2023-05-29 04:26:21의 주문 내역 [동시구매]: 쌀국수 - 고단한 하루를 단번에 풀어주는 알싸한 마라쌀국수 336g(2인분) x 2개 마라쌀국수 336g(2인분) x 2개, 당근 - 아삭!달달! 100% 국내산 23년 햇 흙당근(중/특상) 1kg 외 중 2kg, 망고 - 망고계의 끝판왕! 마하차녹 무지개 망고 2kg, 5kg 마하차녹 망고 2kg  4-7과, 물냉면 - [더블딜] 냉면 전옵션 균일가! 함흥냉면 5인분+5인분 (총 10인분 1패키지 한번에 발송) 비빔평양냉면 10인분, 
2023-05-27 06:54:04의 주문 내역: 떠먹는 요구르트 - 30시간 짜내어 만든 정통 방식의 수제 그릭 요거트 500g 외 그릭 요거트 500gx2통, ","## 다음 구매 상품 예측
돈까스 - [99특가] 25년 경력 쉐프가 만든! 수제 통 등심 돈까스 130g(소스 포함/국산등심) 외 수제등심돈까스100g+돈까스소스30g",1
73,"## 주문 히스토리
2023-05-29 04:26:21의 주문 내역 [동시구매]: 쌀국수 - 고단한 하루를 단번에 풀어주는 알싸한 마라쌀국수 336g(2인분) x 2개 마라쌀국수 336g(2인분) x 2개, 당근 - 아삭!달달! 100% 국내산 23년 햇 흙당근(중/특상) 1kg 외 중 2kg, 망고 - 망고계의 끝판왕! 마하차녹 무지개 망고 2kg, 5kg 마하차녹 망고 2kg  4-7과, 물냉면 - [더블딜] 냉면 전옵션 균일가! 함흥냉면 5인분+5인분 (총 10인분 1패키지 한번에 발송) 비빔평양냉면 10인분, 
2023-05-27 06:54:04의 주문 내역: 떠먹는 요구르트 - 30시간 짜내어 만든 정통 방식의 수제 그릭 요거트 500g 외 그릭 요거트 500gx2통, ","## 다음 구매 상품 예측
기타 구워먹는 치즈 - [더블딜] 원유로 갓짠 찢어먹는 대용량 치즈 1팩+1팩 (총2팩 발송) 원유로 갓짠 대용량치즈 1팩(300g)",0
74,"## 주문 히스토리
2023-06-30 07:18:53의 주문 내역 [동시구매]: 고급롤화장지(3겹이상) - [골라담기] 100% 천연펄프 화장지 6롤, 베이킹소다 - [골라담기] 베이킹소다 1kg, 과일 채소 다용도 다목적 세척 청소, 일반주방세제 - 순수크린 주방세제 4L x 2개 (+리필용기 1개 증정) 1개, 시트 섬유유연제 - 건조기 드라이시트 40매 x 1개 40매 x 1개, 헤어토닉/스칼프 - [골라담기] 탈모기능성 두피토닉 140ml, 데이크림 - [골라담기] 블레미쉬 진정 수딩크림 100ml, 유아물티슈 - [베베앙] 라이트 아기물티슈 캡형 100매 20팩, 시트 마스크/팩 - [골라담기] 고보습 리얼 크림 페이셜 마스크 5매, 바디크림 - [골라담기] 유수분 밸런싱 레미디 크림 50g, 
2023-06-15 04:13:23의 주문 내역 [동시구매]: 물만두 - [골라담기] 한 입에 쏘옥! 국산 돼지고기를 가득 채운 탱글탱글 물만두 504g 3인분, 일반샴푸 - [골라담기] 판테놀 두피 저자극 샴푸 1L, 에센스/세럼 - [골라담기] 잡티개선 고농축 비타민 세럼 20ml (1인 3개 구매제한), 선블록/선크림/선로션 - [골라담기] 끈적임 없는 수분진정 선크림 50ml, ","## 다음 구매 상품 예측
에센스/세럼 - 잡티개선 고농축 비타민 세럼 x 3개 20ml X 3개",1
75,"## 주문 히스토리
2023-06-30 07:18:53의 주문 내역 [동시구매]: 고급롤화장지(3겹이상) - [골라담기] 100% 천연펄프 화장지 6롤, 베이킹소다 - [골라담기] 베이킹소다 1kg, 과일 채소 다용도 다목적 세척 청소, 일반주방세제 - 순수크린 주방세제 4L x 2개 (+리필용기 1개 증정) 1개, 시트 섬유유연제 - 건조기 드라이시트 40매 x 1개 40매 x 1개, 헤어토닉/스칼프 - [골라담기] 탈모기능성 두피토닉 140ml, 데이크림 - [골라담기] 블레미쉬 진정 수딩크림 100ml, 유아물티슈 - [베베앙] 라이트 아기물티슈 캡형 100매 20팩, 시트 마스크/팩 - [골라담기] 고보습 리얼 크림 페이셜 마스크 5매, 바디크림 - [골라담기] 유수분 밸런싱 레미디 크림 50g, 
2023-06-15 04:13:23의 주문 내역 [동시구매]: 물만두 - [골라담기] 한 입에 쏘옥! 국산 돼지고기를 가득 채운 탱글탱글 물만두 504g 3인분, 일반샴푸 - [골라담기] 판테놀 두피 저자극 샴푸 1L, 에센스/세럼 - [골라담기] 잡티개선 고농축 비타민 세럼 20ml (1인 3개 구매제한), 선블록/선크림/선로션 - [골라담기] 끈적임 없는 수분진정 선크림 50ml, ","## 다음 구매 상품 예측
자두 - [99특가] 2023 첫출하! 자두의 고장 의성 옥자두(대석) 1kg 2023 의성 옥자두(대석) 1kg 중과(16-20과)",0
76,"## 주문 히스토리
2023-06-12 07:04:01의 주문 내역: 핸드워시 - [더블딜] 소프트 버블 핸드워시 500ml 1+1, ","## 다음 구매 상품 예측
구강청결제 - [골라담기] 입안 가득 상쾌함을 찾아주는 데일리 가글 쿨민트 800ml",1
77,"## 주문 히스토리
2023-06-12 07:04:01의 주문 내역: 핸드워시 - [더블딜] 소프트 버블 핸드워시 500ml 1+1, ","## 다음 구매 상품 예측
먼지제거브러쉬 - 방충망 먼지제거 롱브러쉬 (색상랜덤)",0
78,"## 주문 히스토리
2023-06-14 07:22:09의 주문 내역 [동시구매]: 클렌징 젤 - [배송비만내세요] 펀딩 351% 달성! 리얼 한라봉 주스 클렌징 젤 200ml, 핸드크림 - [배송비만내세요] 끈적임 없이 산뜻한 모이스처 핸드크림 50ml, 핸드워시 - [배송비만내세요] 소프트 버블 핸드워시 500ml, 스팟패치 - [배송비만내세요] 스팟패치 사이즈 혼합형 39매, 
2023-05-25 05:47:39의 주문 내역 [동시구매]: 양념닭발 - [골라담기특가] 전자레인지에 돌려 먹는 간편한 숯불직화무뼈닭발 250g 2인분 숯불직화무뼈닭발 250g, 등심덧살 - [골라담기] 먹기 좋게 소포장한 신선한 국산 뒷고기 250g 1인분 국산 신선한 뒷고기 250g, 군만두 - [골라담기] 국산 배추로 만든 김치가 속을 꽉 채운 김치왕교자 700g(4인분) 700g (4인분), 닭갈비 - [골라담기] 푸짐한 고기함량! 100% 국내산 오리지날 춘천식 닭갈비 1kg  캐처스 닭갈비 1KG, 사각어묵 - [골라담기] 진또배기 어묵국물을 위해 어육을 75%나 넣은 사각어묵 300g  쫄깃한 사각어묵 300g (2인분), 튀김 - [골라담기] 담백하고 바삭한 소용량 포장 김말이 400g 김말이 400g, ","## 다음 구매 상품 예측
일반꿀 - [99특가/우편발송] (1인 1개 제한)국내산 100% 사향벌꿀 꿀 스틱 12g*5개 ",1
79,"## 주문 히스토리
2023-06-14 07:22:09의 주문 내역 [동시구매]: 클렌징 젤 - [배송비만내세요] 펀딩 351% 달성! 리얼 한라봉 주스 클렌징 젤 200ml, 핸드크림 - [배송비만내세요] 끈적임 없이 산뜻한 모이스처 핸드크림 50ml, 핸드워시 - [배송비만내세요] 소프트 버블 핸드워시 500ml, 스팟패치 - [배송비만내세요] 스팟패치 사이즈 혼합형 39매, 
2023-05-25 05:47:39의 주문 내역 [동시구매]: 양념닭발 - [골라담기특가] 전자레인지에 돌려 먹는 간편한 숯불직화무뼈닭발 250g 2인분 숯불직화무뼈닭발 250g, 등심덧살 - [골라담기] 먹기 좋게 소포장한 신선한 국산 뒷고기 250g 1인분 국산 신선한 뒷고기 250g, 군만두 - [골라담기] 국산 배추로 만든 김치가 속을 꽉 채운 김치왕교자 700g(4인분) 700g (4인분), 닭갈비 - [골라담기] 푸짐한 고기함량! 100% 국내산 오리지날 춘천식 닭갈비 1kg  캐처스 닭갈비 1KG, 사각어묵 - [골라담기] 진또배기 어묵국물을 위해 어육을 75%나 넣은 사각어묵 300g  쫄깃한 사각어묵 300g (2인분), 튀김 - [골라담기] 담백하고 바삭한 소용량 포장 김말이 400g 김말이 400g, ","## 다음 구매 상품 예측
클렌징 폼 - [배송비만내세요] 마이크로 버블 클렌징폼 170ml",0
80,"## 주문 히스토리
2023-07-17 06:47:14의 주문 내역 [동시구매]: 스킨/토너 패드 - [뷰티페스타] 바하 필링 토너패드 70매 (1인 3개 구매제한), 네일팁/인조손톱 - [뷰티페스타] 젤리핏 트랜디 컬러 네일팁 23종 샌드브라운, 필오프 마스크/팩 - [뷰티페스타] 각질&피지 올인원 허니골드 필오프팩 150g 1+1 한정특가, 
2023-05-11 23:48:41의 주문 내역 [동시구매]: 데이크림 - [뷰티특가]블레미쉬 진정 수딩크림 100ml, 네일팁/인조손톱 - [뷰티특가] 젤리핏 트랜디 컬러 네일팁 23종 핑크누디, 알로에/수딩/애프터선 - 순도 99% 알로에베라 수딩젤 400ml, ","## 다음 구매 상품 예측
바디크림 - [뷰티페스타/2인팀구매/선착순] 대용량 바디 미백 톤업 크림 300ml",1
81,"## 주문 히스토리
2023-07-17 06:47:14의 주문 내역 [동시구매]: 스킨/토너 패드 - [뷰티페스타] 바하 필링 토너패드 70매 (1인 3개 구매제한), 네일팁/인조손톱 - [뷰티페스타] 젤리핏 트랜디 컬러 네일팁 23종 샌드브라운, 필오프 마스크/팩 - [뷰티페스타] 각질&피지 올인원 허니골드 필오프팩 150g 1+1 한정특가, 
2023-05-11 23:48:41의 주문 내역 [동시구매]: 데이크림 - [뷰티특가]블레미쉬 진정 수딩크림 100ml, 네일팁/인조손톱 - [뷰티특가] 젤리핏 트랜디 컬러 네일팁 23종 핑크누디, 알로에/수딩/애프터선 - 순도 99% 알로에베라 수딩젤 400ml, ","## 다음 구매 상품 예측
작두콩차 - 진하다 못해 너무 고소한 100% 국산 작두콩으로 만든 작두콩차 100g 100회분",0
82,"## 주문 히스토리
2023-07-09 02:04:09의 주문 내역: 등심덧살 - [더블딜] 신선한 한돈 냉장 뒷고기 300g+300g (총 2팩, 600g) [4+1 이벤트!] 한돈 냉장 뒷고기 300g 4팩+1팩 추가증정 (총 1.5kg), 
2023-07-07 03:42:25의 주문 내역: 간편닭가슴살 - [더블딜] 100% 국내산 네이처그램 치큐 닭가슴살 오리지널 100g 5팩+5팩 외 치큐 닭가슴살 훈제 100g × 10팩, 
2023-07-05 02:52:28의 주문 내역 [동시구매]: 복숭아 - 새콤달콤 과즙가득! 말랑이 백도 1.5kg, 3kg, 4kg 말랑이백도 3kg / 대과 / 10-13과 내외, 즉석탕/찌개 - [더블딜] 초복준비! 정다운 닭다리 삼계탕(600g) 1+1봉 외 정다운 닭다리삼계탕 600g 3봉, 즉석탕/찌개 - [더블딜] 초복준비! 정다운 닭다리 삼계탕(600g) 1+1봉 외 정다운 나홀로삼계탕 750g 3봉, 
2023-07-03 23:44:47의 주문 내역: 구운계란/훈제란 - [더블딜] 탱글탱글 해썹 구운계란 30구+30구 외 [더블딜] 1판+1판 (60구), ","## 다음 구매 상품 예측
헤어오일 - [더블딜] 고농축 알러지프리 아르간 헤어에센스 100ml 1+1",1
83,"## 주문 히스토리
2023-07-09 02:04:09의 주문 내역: 등심덧살 - [더블딜] 신선한 한돈 냉장 뒷고기 300g+300g (총 2팩, 600g) [4+1 이벤트!] 한돈 냉장 뒷고기 300g 4팩+1팩 추가증정 (총 1.5kg), 
2023-07-07 03:42:25의 주문 내역: 간편닭가슴살 - [더블딜] 100% 국내산 네이처그램 치큐 닭가슴살 오리지널 100g 5팩+5팩 외 치큐 닭가슴살 훈제 100g × 10팩, 
2023-07-05 02:52:28의 주문 내역 [동시구매]: 복숭아 - 새콤달콤 과즙가득! 말랑이 백도 1.5kg, 3kg, 4kg 말랑이백도 3kg / 대과 / 10-13과 내외, 즉석탕/찌개 - [더블딜] 초복준비! 정다운 닭다리 삼계탕(600g) 1+1봉 외 정다운 닭다리삼계탕 600g 3봉, 즉석탕/찌개 - [더블딜] 초복준비! 정다운 닭다리 삼계탕(600g) 1+1봉 외 정다운 나홀로삼계탕 750g 3봉, 
2023-07-03 23:44:47의 주문 내역: 구운계란/훈제란 - [더블딜] 탱글탱글 해썹 구운계란 30구+30구 외 [더블딜] 1판+1판 (60구), ","## 다음 구매 상품 예측
물만두 - [더블딜/임박상품/2인팀구매/선착순] 탱글탱글한 물만두(504g/3인분) 1+1",0
84,"## 주문 히스토리
2023-06-24 13:40:15의 주문 내역: 블루베리 - [더블딜] 슈퍼푸드! 국내산100% 生 블루베리 1+1팩/2+2팩/3+3팩 (팩당 100g) [더블딜] 3팩+3팩600g (100g x 6팩), 
2023-06-20 14:56:08의 주문 내역 [동시구매]: 찌개/탕 밀키트 - [더블딜]정성으로 우려낸 외할머니 갈비탕 600g 1팩+1팩 외 (추천)외할머니 밥상 갈비탕 600g 2팩+2팩+돌돌이당면(개당가격 4125원), 찌개/탕 밀키트 - [더블딜]정성으로 우려낸 외할머니 갈비탕 600g 1팩+1팩 외 (추천)도가니탕 500g 2팩+2팩(개당가격 4375원), 찌개/탕 밀키트 - [더블딜]정성으로 우려낸 외할머니 갈비탕 600g 1팩+1팩 외 양평해장국 600g 1팩+1팩, 
2023-05-29 07:10:52의 주문 내역: 떠먹는 요구르트 - 30시간 짜내어 만든 정통 방식의 수제 그릭 요거트 500g 외 그릭 요거트 500gx2통, 
2023-05-23 12:13:50의 주문 내역 [동시구매]: 도시락김 - 입안에 풍미가 가득한 두번 구워서 바삭한 도시락김 4g*16봉 x 2개 도시락김 4g(8매)*16봉 x 4개, 소불고기 - 40년 전통 맛집 서울식 소불고기 500g 1kg 서울식 소불고기1kg, ","## 다음 구매 상품 예측
즉석죽 - 정성가득 내장듬뿍전복죽 400g 1인분",1
85,"## 주문 히스토리
2023-06-24 13:40:15의 주문 내역: 블루베리 - [더블딜] 슈퍼푸드! 국내산100% 生 블루베리 1+1팩/2+2팩/3+3팩 (팩당 100g) [더블딜] 3팩+3팩600g (100g x 6팩), 
2023-06-20 14:56:08의 주문 내역 [동시구매]: 찌개/탕 밀키트 - [더블딜]정성으로 우려낸 외할머니 갈비탕 600g 1팩+1팩 외 (추천)외할머니 밥상 갈비탕 600g 2팩+2팩+돌돌이당면(개당가격 4125원), 찌개/탕 밀키트 - [더블딜]정성으로 우려낸 외할머니 갈비탕 600g 1팩+1팩 외 (추천)도가니탕 500g 2팩+2팩(개당가격 4375원), 찌개/탕 밀키트 - [더블딜]정성으로 우려낸 외할머니 갈비탕 600g 1팩+1팩 외 양평해장국 600g 1팩+1팩, 
2023-05-29 07:10:52의 주문 내역: 떠먹는 요구르트 - 30시간 짜내어 만든 정통 방식의 수제 그릭 요거트 500g 외 그릭 요거트 500gx2통, 
2023-05-23 12:13:50의 주문 내역 [동시구매]: 도시락김 - 입안에 풍미가 가득한 두번 구워서 바삭한 도시락김 4g*16봉 x 2개 도시락김 4g(8매)*16봉 x 4개, 소불고기 - 40년 전통 맛집 서울식 소불고기 500g 1kg 서울식 소불고기1kg, ","## 다음 구매 상품 예측
삼겹살 - [더블딜] 칼집 삼겹살 500g+500g (총1kg 한번에 배송)",0
